cohort,phs,bdchm_class,row_category,variable_file,pht,phv
CHS,phs000287,MeasurementObservation,Continuous variables,albumin_bld,pht001452,phv00100429
CHS,phs000287,MeasurementObservation,Continuous variables,albumin_bld,pht001490,phv00105868
CHS,phs000287,MeasurementObservation,Continuous variables,albumin_bld,pht001491,phv00106995
CHS,phs000287,MeasurementObservation,Continuous variables,albumin_bld,pht001495,phv00110487
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001451,phv00100084
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001452,phv00100502
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001474,phv00101954
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001475,phv00102972
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001489,phv00104954
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001490,phv00106404
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001491,phv00107280
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001492,phv00108155
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001493,phv00108834
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht001495,phv00110481
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003699,phv00197486
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003699,phv00197487
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003699,phv00197488
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003700,phv00198833
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003700,phv00198834
CHS,phs000287,MeasurementObservation,Continuous variables,alcohol_servings,pht003700,phv00198835
CHS,phs000287,Condition,Conditions,angina,pht001452,phv00100504
CHS,phs000287,Condition,Conditions,angina,pht001464,phv00100778
CHS,phs000287,Condition,Conditions,angina,pht001474,phv00101490
CHS,phs000287,Condition,Conditions,angina,pht001475,phv00102638
CHS,phs000287,Condition,Conditions,angina,pht001475,phv00102982
CHS,phs000287,Condition,Conditions,angina,pht001488,phv00104043
CHS,phs000287,Condition,Conditions,angina,pht001488,phv00104216
CHS,phs000287,Condition,Conditions,angina,pht001489,phv00104793
CHS,phs000287,Condition,Conditions,angina,pht001489,phv00104958
CHS,phs000287,Condition,Conditions,angina,pht001490,phv00105873
CHS,phs000287,Condition,Conditions,angina,pht001490,phv00105881
CHS,phs000287,Condition,Conditions,angina,pht001491,phv00107007
CHS,phs000287,Condition,Conditions,angina,pht001491,phv00107284
CHS,phs000287,Condition,Conditions,angina,pht001492,phv00107894
CHS,phs000287,Condition,Conditions,angina,pht001492,phv00108157
CHS,phs000287,Condition,Conditions,angina,pht001493,phv00108582
CHS,phs000287,Condition,Conditions,angina,pht001493,phv00108760
CHS,phs000287,Condition,Conditions,angina,pht001493,phv00108837
CHS,phs000287,Condition,Conditions,angina,pht001494,phv00109350
CHS,phs000287,Condition,Conditions,angina,pht001495,phv00109997
CHS,phs000287,Condition,Conditions,angina,pht003699,phv00197448
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198702
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003700,phv00199979
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197745
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003700,phv00200047
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197725
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197726
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197727
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197728
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197729
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197730
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197731
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197732
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197733
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197734
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197735
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197736
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197737
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197738
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197739
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197740
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197741
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197742
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197743
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197744
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197746
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197747
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197748
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197749
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197750
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197751
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197752
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197753
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197754
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197755
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197756
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197757
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197758
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197759
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197760
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197761
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197921
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197926
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197931
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197936
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197941
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197946
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197951
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197956
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197961
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197966
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197971
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197976
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197993
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00197998
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198003
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198008
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198013
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198018
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198023
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198028
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198033
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198038
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198043
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198048
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198092
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198097
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198102
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198107
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198112
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198117
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198122
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198127
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198132
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198137
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198142
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198147
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198164
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198169
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198174
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198179
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198184
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198189
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198194
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198199
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198204
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198209
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198214
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198219
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198236
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198241
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198246
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198251
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198256
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198261
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198266
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198271
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198276
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198281
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198286
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198291
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198308
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198313
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198318
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198323
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198328
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198333
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198338
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198343
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198348
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198353
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198358
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198363
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198380
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198385
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198390
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198395
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198400
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198405
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198410
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198415
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198420
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198425
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198430
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198435
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198452
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198457
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198462
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198467
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198472
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198477
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198482
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198487
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198492
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198497
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198502
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198507
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198524
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198529
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198534
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198539
CHS,phs000287,MeasurementObservation,Continuous variables,apnea_hypop_index,pht003699,phv00198544
